call_id,customer_id,vehicle_id,agent_id,branch,call_date,call_type,issue_category,priority,call_duration_mins,call_notes
248,82,113,128,KK Nagar,2026-01-15,General Query,Service Cost Inquiry,Low,19,Customer requested information regarding service cost inquiry.
249,83,114,249,Thillai Nagar,2025-05-21,Complaint,Battery Issue,Medium,11,Battery discharge observed frequently.
250,83,114,253,Thillai Nagar,2024-12-05,Service Inquiry,Engine Inspection,Low,12,Customer contacted branch regarding engine inspection.
251,83,114,255,Thillai Nagar,2025-11-05,Complaint,Low Mileage,Low,8,Fuel consumption concern raised.
252,84,115,280,KK Nagar Trichy,2026-05-15,Complaint,Suspension Noise,Low,15,Suspension producing noise on rough roads.
253,85,116,67,RS Puram,2025-05-16,Complaint,Battery Issue,Medium,11,Battery discharge observed frequently.
254,85,116,69,RS Puram,2024-10-25,Complaint,Battery Issue,Medium,3,Customer reports reduced battery performance.
255,85,116,70,RS Puram,2025-05-28,Complaint,Oil Leakage,Medium,21,Oil leakage observed beneath vehicle.
256,86,117,272,Woraiyur,2025-11-05,Follow Up,Escalation Follow Up,Medium,12,Customer requested update regarding escalation follow up.
257,87,118,68,RS Puram,2024-09-18,General Query,Service Center Location,Low,4,Customer requested information regarding service center location.
258,87,118,74,RS Puram,2024-08-20,Complaint,Gear Shift Problem,Low,19,Difficulty shifting gears reported.
259,87,118,72,RS Puram,2025-12-25,Complaint,Self Start Problem,Low,12,Customer reports difficulty starting vehicle.
260,87,118,70,RS Puram,2025-07-31,Complaint,Clutch Issue,Low,15,Clutch assembly inspection requested.
261,87,118,67,RS Puram,2025-02-20,Complaint,Engine Vibration,Low,23,Engine vibration requires inspection.
262,88,119,257,Cantonment,2025-01-05,Service Inquiry,Oil Change,Medium,3,Customer contacted branch regarding oil change.
263,88,119,258,Cantonment,2025-10-17,Complaint,Self Start Problem,Low,24,Customer reports difficulty starting vehicle.
264,88,119,259,Cantonment,2025-02-14,Complaint,Electrical Fault,Low,19,Customer reports intermittent electrical issues.
265,88,119,263,Cantonment,2025-12-11,Complaint,Exhaust Heating,Low,23,Exhaust section becoming unusually hot during rides.
266,89,120,266,Cantonment,2024-10-30,Complaint,Self Start Problem,Low,12,Self start mechanism not responding consistently.
267,90,121,228,Omalur,2025-08-31,Complaint,Electrical Fault,Low,2,Customer reports intermittent electrical issues.
268,90,121,228,Omalur,2025-08-17,Complaint,Low Mileage,Low,19,Fuel consumption concern raised.
269,90,121,231,Omalur,2026-02-24,Service Inquiry,Periodic Service,Low,10,Customer contacted branch regarding periodic service.
270,90,121,234,Omalur,2025-03-05,General Query,Spare Parts Availability,Low,12,Customer requested information regarding spare parts availability.
271,91,122,251,Thillai Nagar,2025-01-18,Complaint,Chain Noise,Low,11,Chain requires inspection.
272,91,122,254,Thillai Nagar,2025-01-23,General Query,Warranty Information,Low,19,Customer requested information regarding warranty information.
273,91,122,255,Thillai Nagar,2024-11-30,Complaint,Suspension Noise,Low,23,Customer reports unusual suspension sound.
274,92,123,178,Tallakulam,2026-03-24,Complaint,Low Mileage,Low,25,Mileage lower than expected.
275,92,123,166,Tallakulam,2025-10-28,Complaint,Battery Drain,Low,11,Battery draining overnight.
276,92,124,170,Tallakulam,2026-01-10,Complaint,Tyre Wear,Low,24,Uneven tyre wear observed.
277,92,123,178,Tallakulam,2024-08-24,Follow Up,Service Status Check,Medium,6,Customer requested update regarding service status check.
278,92,123,169,Tallakulam,2025-10-25,General Query,Spare Parts Availability,Low,20,Customer requested information regarding spare parts availability.
279,93,125,93,Saibaba Colony,2025-10-22,Service Inquiry,Chain Adjustment,Low,23,Customer contacted branch regarding chain adjustment.
280,94,127,168,Tallakulam,2026-02-28,Complaint,Exhaust Heating,Low,8,Customer concerned about heat from exhaust assembly.
281,94,126,178,Tallakulam,2025-07-06,Complaint,Exhaust Heating,Low,6,Customer reports excessive heat near exhaust area.
282,94,127,173,Tallakulam,2024-12-10,Complaint,Headlight Failure,Low,10,Customer reports lighting issue.
283,95,128,176,Tallakulam,2025-11-02,Complaint,Battery Drain,Low,7,Customer reports frequent battery discharge.
284,95,128,178,Tallakulam,2026-05-21,Follow Up,Service Status Check,Medium,6,Customer requested update regarding service status check.
285,95,128,168,Tallakulam,2025-05-12,Complaint,Engine Overheating,High,24,Engine temperature rises significantly in traffic conditions.
286,95,128,176,Tallakulam,2024-12-10,Complaint,Tyre Wear,Low,25,Uneven tyre wear observed.
287,95,128,171,Tallakulam,2025-03-11,Complaint,Engine Overheating,High,25,Engine temperature rises significantly in traffic conditions.
288,96,129,255,Thillai Nagar,2026-02-05,Complaint,Engine Overheating,High,8,Customer reports engine overheating during long rides.
289,97,130,6,Anna Nagar,2025-06-07,Complaint,Battery Issue,Medium,6,Battery discharge observed frequently.
290,98,132,265,Cantonment,2026-04-29,Follow Up,Escalation Follow Up,Medium,11,Customer requested update regarding escalation follow up.
291,98,132,267,Cantonment,2024-06-06,Follow Up,Service Status Check,Medium,6,Customer requested update regarding service status check.
292,98,132,260,Cantonment,2024-06-29,Complaint,Battery Drain,Low,6,Customer reports frequent battery discharge.
293,98,132,268,Cantonment,2025-10-22,Complaint,Oil Leakage,Medium,25,Customer reports oil dripping after parking.
294,99,133,238,Srirangam,2025-01-13,Service Inquiry,Engine Inspection,Medium,12,Customer contacted branch regarding engine inspection.
295,99,133,239,Srirangam,2026-04-26,Service Inquiry,Battery Check,Low,15,Customer contacted branch regarding battery check.
296,99,133,239,Srirangam,2025-04-20,Complaint,Vehicle Not Starting,Low,22,Customer unable to start vehicle.
297,99,133,245,Srirangam,2024-12-18,Complaint,Engine Vibration,Low,6,Customer reports unusual vibration while riding.
298,99,133,237,Srirangam,2025-06-26,Complaint,Oil Leakage,Medium,14,Engine oil leakage suspected.
299,100,134,271,Woraiyur,2026-02-28,Complaint,Vehicle Not Starting,Low,13,Starting issue reported.
300,100,134,278,Woraiyur,2025-12-24,Complaint,Tyre Wear,Low,20,Customer concerned about tyre condition.
301,100,134,273,Woraiyur,2024-11-29,Service Inquiry,Engine Inspection,Medium,14,Customer contacted branch regarding engine inspection.
302,100,134,274,Woraiyur,2026-01-31,Complaint,Fuel Leakage,High,13,Possible fuel system leakage reported.
303,100,134,271,Woraiyur,2025-10-05,Complaint,Suspension Noise,Low,3,Customer reports unusual suspension sound.
304,101,135,241,Srirangam,2025-04-18,Complaint,Low Mileage,Low,25,Fuel consumption concern raised.
305,101,135,244,Srirangam,2025-06-13,General Query,AMC Plan Details,Low,16,Customer requested information regarding amc plan details.
306,101,135,237,Srirangam,2025-03-05,Complaint,Oil Leakage,Medium,12,Customer reports oil dripping after parking.
307,101,135,241,Srirangam,2025-03-21,Service Inquiry,Engine Inspection,Low,21,Customer contacted branch regarding engine inspection.
308,102,136,130,Anna Nagar Madurai,2024-12-18,Complaint,Battery Issue,Medium,8,Customer reports reduced battery performance.
309,102,136,133,Anna Nagar Madurai,2025-12-13,Complaint,Tyre Wear,Low,7,Uneven tyre wear observed.
310,102,136,140,Anna Nagar Madurai,2026-01-11,Complaint,Tyre Wear,Low,20,Customer concerned about tyre condition.
311,102,136,135,Anna Nagar Madurai,2024-07-20,General Query,AMC Plan Details,Low,6,Customer requested information regarding amc plan details.
312,103,137,184,Fairlands,2026-01-29,Complaint,Suspension Noise,Low,7,Customer reports unusual suspension sound.
313,104,139,175,Tallakulam,2024-07-05,Complaint,Battery Issue,Medium,6,Battery discharge observed frequently.
314,104,139,175,Tallakulam,2025-04-22,Complaint,Low Mileage,Low,14,Fuel consumption concern raised.
315,104,139,171,Tallakulam,2025-11-18,Follow Up,Repair Status Check,Medium,8,Customer requested update regarding repair status check.
316,104,139,173,Tallakulam,2026-01-14,Complaint,Oil Leakage,Medium,4,Engine oil leakage suspected.
317,104,139,173,Tallakulam,2024-12-18,Service Inquiry,Oil Change,Low,5,Customer contacted branch regarding oil change.
318,105,141,192,Fairlands,2025-06-30,Complaint,Battery Drain,Low,2,Battery losing charge within short periods.
319,105,140,184,Fairlands,2025-04-01,General Query,Service Cost Inquiry,Low,3,Customer requested information regarding service cost inquiry.
320,105,140,193,Fairlands,2024-06-06,Service Inquiry,Periodic Service,Medium,7,Customer contacted branch regarding periodic service.
321,105,141,180,Fairlands,2025-06-02,Complaint,Gear Shift Problem,Low,7,Gear transition not smooth.
322,105,140,184,Fairlands,2025-05-31,Service Inquiry,Wheel Alignment,Low,14,Customer contacted branch regarding wheel alignment.
323,106,143,38,Porur,2025-11-05,Complaint,Battery Issue,Medium,24,Battery discharge observed frequently.
324,106,143,41,Porur,2025-12-21,General Query,Warranty Information,Low,19,Customer requested information regarding warranty information.
325,107,145,165,Thirunagar,2025-04-09,Service Inquiry,Chain Adjustment,Medium,9,Customer contacted branch regarding chain adjustment.
326,107,145,163,Thirunagar,2024-08-25,Service Inquiry,Engine Inspection,Low,5,Customer contacted branch regarding engine inspection.
327,107,144,157,Thirunagar,2024-12-23,Complaint,Engine Overheating,High,12,Engine temperature rises significantly in traffic conditions.
328,107,145,157,Thirunagar,2024-12-28,Follow Up,Repair Status Check,Medium,24,Customer requested update regarding repair status check.
329,107,144,156,Thirunagar,2025-05-29,General Query,AMC Plan Details,Low,6,Customer requested information regarding amc plan details.
330,108,146,128,KK Nagar,2025-10-11,Complaint,Headlight Failure,Low,3,Customer reports lighting issue.
331,108,146,123,KK Nagar,2025-12-01,Complaint,Brake Failure,High,5,Braking response reduced unexpectedly.
332,109,147,234,Omalur,2026-02-17,General Query,Service Cost Inquiry,Low,25,Customer requested information regarding service cost inquiry.
333,110,150,19,Velachery,2025-12-21,Complaint,Suspension Noise,Low,22,Noise noticed while crossing speed breakers.
334,110,150,14,Velachery,2024-06-25,Service Inquiry,Oil Change,Medium,7,Customer contacted branch regarding oil change.
335,110,148,14,Velachery,2025-02-19,Follow Up,Escalation Follow Up,Medium,2,Customer requested update regarding escalation follow up.
336,110,148,21,Velachery,2025-11-12,Complaint,Engine Overheating,High,20,Customer reports engine overheating during long rides.
337,110,148,21,Velachery,2024-09-07,Complaint,Gear Shift Problem,Low,18,Customer reports gear shifting concern.
338,111,151,5,Anna Nagar,2024-06-22,Complaint,Gear Shift Problem,Low,7,Gear transition not smooth.
339,111,151,7,Anna Nagar,2026-03-13,Follow Up,Previous Complaint Follow Up,Medium,24,Customer requested update regarding previous complaint follow up.
340,111,151,2,Anna Nagar,2025-02-24,Complaint,Exhaust Heating,Low,12,Customer reports excessive heat near exhaust area.
341,112,153,16,Velachery,2026-04-14,Complaint,Electrical Fault,Low,13,Vehicle experiencing electrical irregularities.
342,112,154,12,Velachery,2025-02-15,Complaint,Tyre Wear,Low,21,Tyre replacement may be required.
343,112,153,13,Velachery,2025-02-09,Complaint,Electrical Fault,Low,10,Vehicle experiencing electrical irregularities.
344,112,153,22,Velachery,2025-01-28,Service Inquiry,General Checkup,Low,23,Customer contacted branch regarding general checkup.
345,112,153,13,Velachery,2025-01-02,Complaint,Battery Issue,Medium,15,Battery discharge observed frequently.
346,113,155,57,Gandhipuram,2025-10-17,General Query,Spare Parts Availability,Low,9,Customer requested information regarding spare parts availability.
347,113,155,55,Gandhipuram,2025-01-12,Follow Up,Service Status Check,Medium,15,Customer requested update regarding service status check.
348,113,155,64,Gandhipuram,2026-04-01,Complaint,Engine Vibration,Low,17,Excessive engine vibration observed.
349,113,155,63,Gandhipuram,2025-03-18,Service Inquiry,Engine Inspection,Low,4,Customer contacted branch regarding engine inspection.
350,113,155,61,Gandhipuram,2025-07-04,Complaint,Engine Vibration,Low,10,Excessive engine vibration observed.
351,114,157,246,Thillai Nagar,2025-05-11,Complaint,Fuel Leakage,High,18,Possible fuel system leakage reported.
352,114,158,247,Thillai Nagar,2024-08-24,Complaint,Electrical Fault,Low,12,Customer reports intermittent electrical issues.
353,114,156,250,Thillai Nagar,2025-11-16,Complaint,Tyre Wear,Low,21,Uneven tyre wear observed.
354,114,157,247,Thillai Nagar,2025-09-22,Complaint,Low Mileage,Low,24,Customer dissatisfied with fuel efficiency.
355,114,157,253,Thillai Nagar,2025-11-04,Complaint,Brake Failure,High,7,Brake functionality requires inspection.
356,115,159,163,Thirunagar,2025-01-16,General Query,Service Cost Inquiry,Low,16,Customer requested information regarding service cost inquiry.
357,115,159,161,Thirunagar,2026-01-20,Complaint,Exhaust Heating,Low,17,Customer concerned about heat from exhaust assembly.
358,115,159,154,Thirunagar,2024-08-03,Complaint,Electrical Fault,Low,4,Vehicle experiencing electrical irregularities.
359,115,159,159,Thirunagar,2026-01-21,Complaint,Self Start Problem,Low,6,Customer reports difficulty starting vehicle.
360,115,159,157,Thirunagar,2025-10-18,Complaint,Exhaust Heating,Low,11,Exhaust section becoming unusually hot during rides.
361,116,161,271,Woraiyur,2026-04-01,Complaint,Clutch Issue,Low,23,Clutch response not smooth.
362,116,161,276,Woraiyur,2026-02-07,Complaint,Tyre Wear,Low,22,Uneven tyre wear observed.
363,116,161,274,Woraiyur,2024-10-13,Complaint,Headlight Failure,Low,21,Headlight not functioning properly.
364,116,161,277,Woraiyur,2024-12-23,Service Inquiry,General Checkup,Low,5,Customer contacted branch regarding general checkup.
365,117,162,213,Ammapet,2026-02-07,Complaint,Self Start Problem,Low,19,Self start mechanism not responding consistently.
366,117,162,214,Ammapet,2024-09-23,Complaint,Clutch Issue,Low,15,Clutch assembly inspection requested.
367,117,162,212,Ammapet,2024-10-07,Complaint,Clutch Issue,Low,6,Customer reports clutch operation issue.
368,117,162,209,Ammapet,2024-11-26,Service Inquiry,Oil Change,Low,10,Customer contacted branch regarding oil change.
369,117,162,216,Ammapet,2025-05-11,General Query,Service Center Location,Low,8,Customer requested information regarding service center location.
370,118,163,177,Tallakulam,2025-01-18,Follow Up,Previous Complaint Follow Up,Medium,17,Customer requested update regarding previous complaint follow up.
371,118,163,167,Tallakulam,2025-05-17,Complaint,Battery Issue,Medium,3,Customer reports reduced battery performance.
372,118,163,170,Tallakulam,2025-10-11,Service Inquiry,Chain Adjustment,Medium,25,Customer contacted branch regarding chain adjustment.
373,119,164,21,Velachery,2026-02-28,Complaint,Low Mileage,Low,10,Customer dissatisfied with fuel efficiency.
374,120,165,190,Fairlands,2024-10-09,Service Inquiry,Wheel Alignment,Low,25,Customer contacted branch regarding wheel alignment.
375,120,165,192,Fairlands,2025-11-22,Complaint,Low Mileage,Low,8,Customer dissatisfied with fuel efficiency.
376,120,165,186,Fairlands,2025-02-01,Service Inquiry,General Checkup,Medium,12,Customer contacted branch regarding general checkup.
377,121,167,171,Tallakulam,2026-04-20,Complaint,Battery Issue,Medium,24,Battery not retaining charge properly.
378,122,169,51,T Nagar,2024-08-31,General Query,AMC Plan Details,Low,20,Customer requested information regarding amc plan details.
379,122,169,45,T Nagar,2025-04-17,Complaint,Wheel Alignment Issue,Low,22,Wheel alignment inspection requested.
380,122,169,49,T Nagar,2025-05-15,Complaint,Headlight Failure,Low,14,Customer reports lighting issue.
